course_code,course_title_2024,course_teacher,link,fas_code,unique_code,course_id,num_responded,num_students,course_score_mean,course_score_median,course_score_mode,course_score_stdev,lecturer_score_mean,lecturer_score_median,lecturer_score_mode,lecturer_score_stdev,workload_score_mean,workload_score_median,workload_score_mode,workload_score_stdev,rec_score_mean,rec_score_median,rec_score_mode,rec_score_stdev,sentiment_score_mean,sentiment_score_median,sentiment_score_mode,sentiment_score_stdev,gem_probability_mean,gem_probability_median,gem_probability_mode,gem_probability_stdev,best_comment,max_sent_score,worse_comment,min_sent_score,best_gem_comment,max_gem_probability,course_title_2025,subject_catalog,instructors,year_term,term_type,start_date,end_date,start_time,end_time,weekdays,class_number,consent,enrolled,waitlist,lecture_sunday,lecture_monday,lecture_tuesday,lecture_wednesday,lecture_thursday,lecture_friday,lecture_saturday,description,notes,school,units,cross_registration,department,course_component,instruction_mode,grading_basis,course_requirements,general_education,quantitative_reasoning,divisional_distribution
SCRB 197,Frontiers in Therapeutics 01,Ghaffari,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=018a48538aaf73f69329ebf347c7d63f7f1cc4daf580bf0168fa9fd129fdffd5a079937f088d55609a31a65c87edef4b&ReportType=2&regl=en-US,FAS-204358-2248-1-1-01,FAS-204358-2248-1-1-01(Ghaffari),204358,35,52,4.64,5.0,5.0,0.7722458393307382,3.86,3.0,3.0,0.995139703912486,4.55,4.0,3.0,2.69,4.58,5.0,5.0,0.87,0.8925833333333334,0.9539,0.9594,0.1053153820953157,0.0,0.0,0.0,0.0,"Truly a class you can only take at Harvard.  The speakers invited were at the forefront of their fields in therapeutic research and the course materials really helped us develop a strong translational framework with which to evaluate current research. I think most of the bio classes are very theoretical, but this course did an amazing job at incorporating student feedback, helping us engage with the material, and understand how the research being conducted can go on to make real changes in people's livelihoods.  Alex, the TF, is definitely a standout — highly recommend trying to get her if you can. This is definitely a survey class, but a really effective one. There are MS/MBAs, but not that much interaction between undergrads and MBAs.Assignments are weekly Canvas discussion posts, 1 paper presentation, and 2 papers. Really well–spaced out and the papers and presentation in particular really help you develop a great framework to challenge the experimental design, conclusions drawn from experimental results, and understand what are the therapeutic implications of the research presented — all things I haven't found in other courses at Harvard. Grading is fair and if you put in the work, you will definitely do well.",0.9946,,0.0,,0.0,Frontiers in Therapeutics: Science of Health,SCRB  197,"Mark Fishman, Douglas Melton, Navid Ghaffari",2025 Fall,Full Term,2025-09-02,2025-12-03,1:30pm,2:45pm,Mon Wed,13173,No Consent,0,0,False,True,False,True,False,False,False,"We ask in this class how fundamental science can be harnessed to change human health.  We explore fundamental biological pathways related to unsolved medical needs (such as addiction, pain, obesity, and schizophrenia), and think about how best to target these using a range of therapeutic approaches (such as chemicals, proteins, CRISPR, and gene therapy). Discussions are led by fundamental, medical, and biotechnological scientists.  Students will learn to evaluate the credibility of proposed novel therapeutic opportunities.","Prerequisites are Life and Physical Sciences A or Life Sciences 1a; Life Sciences 1b; MCB 60, SCRB 50, or permission of the instructor",Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,Stem Cell & Regenerative Biol,Lecture,,FAS Letter Graded,,,,Science & Engineering & Applied Science
SCRB 197,Frontiers in Therapeutics 01,Melton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4cc483a4d87d2494b0f8ae550c2874b6ad640832eb7b56d0c894387a704a862259f42f50422863593c61c4094e329e5a&ReportType=2&regl=en-US,FAS-204358-2248-1-1-01,FAS-204358-2248-1-1-01(Melton),204358,35,52,4.64,5.0,5.0,0.7722458393307382,5.0,5.0,5.0,0.0,4.55,4.0,3.0,2.69,4.58,5.0,5.0,0.87,0.8925833333333334,0.9539,0.9594,0.1053153820953157,0.0,0.0,0.0,0.0,"Truly a class you can only take at Harvard.  The speakers invited were at the forefront of their fields in therapeutic research and the course materials really helped us develop a strong translational framework with which to evaluate current research. I think most of the bio classes are very theoretical, but this course did an amazing job at incorporating student feedback, helping us engage with the material, and understand how the research being conducted can go on to make real changes in people's livelihoods.  Alex, the TF, is definitely a standout — highly recommend trying to get her if you can. This is definitely a survey class, but a really effective one. There are MS/MBAs, but not that much interaction between undergrads and MBAs.Assignments are weekly Canvas discussion posts, 1 paper presentation, and 2 papers. Really well–spaced out and the papers and presentation in particular really help you develop a great framework to challenge the experimental design, conclusions drawn from experimental results, and understand what are the therapeutic implications of the research presented — all things I haven't found in other courses at Harvard. Grading is fair and if you put in the work, you will definitely do well.",0.9946,,0.0,,0.0,Frontiers in Therapeutics: Science of Health,SCRB  197,"Mark Fishman, Douglas Melton, Navid Ghaffari",2025 Fall,Full Term,2025-09-02,2025-12-03,1:30pm,2:45pm,Mon Wed,13173,No Consent,0,0,False,True,False,True,False,False,False,"We ask in this class how fundamental science can be harnessed to change human health.  We explore fundamental biological pathways related to unsolved medical needs (such as addiction, pain, obesity, and schizophrenia), and think about how best to target these using a range of therapeutic approaches (such as chemicals, proteins, CRISPR, and gene therapy). Discussions are led by fundamental, medical, and biotechnological scientists.  Students will learn to evaluate the credibility of proposed novel therapeutic opportunities.","Prerequisites are Life and Physical Sciences A or Life Sciences 1a; Life Sciences 1b; MCB 60, SCRB 50, or permission of the instructor",Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,Stem Cell & Regenerative Biol,Lecture,,FAS Letter Graded,,,,Science & Engineering & Applied Science
SCRB 297,Frontiers in Therapeutics 01,Fishman,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=e1a6c41361872b97df0decab40760b8b1dd35f769a42f61abfd48efa24133a290dd2ac5079506aed05217f56301eb5c9&ReportType=2&regl=en-US,FAS-218466-2248-1-1-01,FAS-218466-2248-1-1-01(Fishman),218466,35,52,4.64,5.0,5.0,0.7722458393307382,5.0,5.0,5.0,0.0,4.55,4.0,3.0,2.69,4.58,5.0,5.0,0.87,0.8925833333333334,0.9539,0.9594,0.1053153820953157,0.0,0.0,0.0,0.0,"Truly a class you can only take at Harvard.  The speakers invited were at the forefront of their fields in therapeutic research and the course materials really helped us develop a strong translational framework with which to evaluate current research. I think most of the bio classes are very theoretical, but this course did an amazing job at incorporating student feedback, helping us engage with the material, and understand how the research being conducted can go on to make real changes in people's livelihoods.  Alex, the TF, is definitely a standout — highly recommend trying to get her if you can. This is definitely a survey class, but a really effective one. There are MS/MBAs, but not that much interaction between undergrads and MBAs.Assignments are weekly Canvas discussion posts, 1 paper presentation, and 2 papers. Really well–spaced out and the papers and presentation in particular really help you develop a great framework to challenge the experimental design, conclusions drawn from experimental results, and understand what are the therapeutic implications of the research presented — all things I haven't found in other courses at Harvard. Grading is fair and if you put in the work, you will definitely do well.",0.9946,,0.0,,0.0,Frontiers in Therapeutics: Science of Health,SCRB  297,"Mark Fishman, Douglas Melton, Navid Ghaffari",2025 Fall,Full Term,2025-09-02,2025-12-03,1:30pm,2:45pm,Mon Wed,13193,Instructor,0,0,False,True,False,True,False,False,False,"We ask in this class how fundamental science can be harnessed to change human health.  We explore fundamental biological pathways related to unsolved medical needs (such as addiction, pain, obesity, and schizophrenia), and think about how best to target these using a range of therapeutic approaches (such as chemicals, proteins, CRISPR, and gene therapy). Discussions are led by fundamental, medical, and biotechnological scientists.  Students will learn to evaluate the credibility of proposed novel therapeutic opportunities.",Only for graduate students enrolled in the MS/MBA program in Biotechnology: Life Sciences. All undergraduates should register for SCRB 197.,Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,Stem Cell & Regenerative Biol,Lecture,,FAS Letter Graded,,,,Science & Engineering & Applied Science
SCRB 297,Frontiers in Therapeutics 01,Ghaffari,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=018a48538aaf73f69329ebf347c7d63f7f1cc4daf580bf0168fa9fd129fdffd5a079937f088d55609a31a65c87edef4b&ReportType=2&regl=en-US,FAS-218466-2248-1-1-01,FAS-218466-2248-1-1-01(Ghaffari),218466,35,52,4.64,5.0,5.0,0.7722458393307382,3.86,3.0,3.0,0.995139703912486,4.55,4.0,3.0,2.69,4.58,5.0,5.0,0.87,0.8925833333333334,0.9539,0.9594,0.1053153820953157,0.0,0.0,0.0,0.0,"Truly a class you can only take at Harvard.  The speakers invited were at the forefront of their fields in therapeutic research and the course materials really helped us develop a strong translational framework with which to evaluate current research. I think most of the bio classes are very theoretical, but this course did an amazing job at incorporating student feedback, helping us engage with the material, and understand how the research being conducted can go on to make real changes in people's livelihoods.  Alex, the TF, is definitely a standout — highly recommend trying to get her if you can. This is definitely a survey class, but a really effective one. There are MS/MBAs, but not that much interaction between undergrads and MBAs.Assignments are weekly Canvas discussion posts, 1 paper presentation, and 2 papers. Really well–spaced out and the papers and presentation in particular really help you develop a great framework to challenge the experimental design, conclusions drawn from experimental results, and understand what are the therapeutic implications of the research presented — all things I haven't found in other courses at Harvard. Grading is fair and if you put in the work, you will definitely do well.",0.9946,,0.0,,0.0,Frontiers in Therapeutics: Science of Health,SCRB  297,"Mark Fishman, Douglas Melton, Navid Ghaffari",2025 Fall,Full Term,2025-09-02,2025-12-03,1:30pm,2:45pm,Mon Wed,13193,Instructor,0,0,False,True,False,True,False,False,False,"We ask in this class how fundamental science can be harnessed to change human health.  We explore fundamental biological pathways related to unsolved medical needs (such as addiction, pain, obesity, and schizophrenia), and think about how best to target these using a range of therapeutic approaches (such as chemicals, proteins, CRISPR, and gene therapy). Discussions are led by fundamental, medical, and biotechnological scientists.  Students will learn to evaluate the credibility of proposed novel therapeutic opportunities.",Only for graduate students enrolled in the MS/MBA program in Biotechnology: Life Sciences. All undergraduates should register for SCRB 197.,Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,Stem Cell & Regenerative Biol,Lecture,,FAS Letter Graded,,,,Science & Engineering & Applied Science
SCRB 297,Frontiers in Therapeutics 01,Melton,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=4cc483a4d87d2494b0f8ae550c2874b6ad640832eb7b56d0c894387a704a862259f42f50422863593c61c4094e329e5a&ReportType=2&regl=en-US,FAS-218466-2248-1-1-01,FAS-218466-2248-1-1-01(Melton),218466,35,52,4.64,5.0,5.0,0.7722458393307382,5.0,5.0,5.0,0.0,4.55,4.0,3.0,2.69,4.58,5.0,5.0,0.87,0.8925833333333334,0.9539,0.9594,0.1053153820953157,0.0,0.0,0.0,0.0,"Truly a class you can only take at Harvard.  The speakers invited were at the forefront of their fields in therapeutic research and the course materials really helped us develop a strong translational framework with which to evaluate current research. I think most of the bio classes are very theoretical, but this course did an amazing job at incorporating student feedback, helping us engage with the material, and understand how the research being conducted can go on to make real changes in people's livelihoods.  Alex, the TF, is definitely a standout — highly recommend trying to get her if you can. This is definitely a survey class, but a really effective one. There are MS/MBAs, but not that much interaction between undergrads and MBAs.Assignments are weekly Canvas discussion posts, 1 paper presentation, and 2 papers. Really well–spaced out and the papers and presentation in particular really help you develop a great framework to challenge the experimental design, conclusions drawn from experimental results, and understand what are the therapeutic implications of the research presented — all things I haven't found in other courses at Harvard. Grading is fair and if you put in the work, you will definitely do well.",0.9946,,0.0,,0.0,Frontiers in Therapeutics: Science of Health,SCRB  297,"Mark Fishman, Douglas Melton, Navid Ghaffari",2025 Fall,Full Term,2025-09-02,2025-12-03,1:30pm,2:45pm,Mon Wed,13193,Instructor,0,0,False,True,False,True,False,False,False,"We ask in this class how fundamental science can be harnessed to change human health.  We explore fundamental biological pathways related to unsolved medical needs (such as addiction, pain, obesity, and schizophrenia), and think about how best to target these using a range of therapeutic approaches (such as chemicals, proteins, CRISPR, and gene therapy). Discussions are led by fundamental, medical, and biotechnological scientists.  Students will learn to evaluate the credibility of proposed novel therapeutic opportunities.",Only for graduate students enrolled in the MS/MBA program in Biotechnology: Life Sciences. All undergraduates should register for SCRB 197.,Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,Stem Cell & Regenerative Biol,Lecture,,FAS Letter Graded,,,,Science & Engineering & Applied Science
CE 10,StudioLab on Creativity and Entrepreneurship LEC,Helaire,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=dc1f913315c38026925e9d713efd59f9a9fd3f211b209fdc3efd76258e784447c48e4e40366c7e76fbe7708e6f6cebfe&ReportType=2&regl=en-US,FAS-220632-2248-1-1-LEC,FAS-220632-2248-1-1-LEC(Helaire),220632,10,13,4.38,5.0,5.0,0.8585043406822688,4.57,5.0,5.0,0.7297037292405271,4.0,2.0,2.0,3.87,4.43,5.0,5.0,0.79,0.79175,0.79175,0.9595,0.2372343250880867,0.0,0.0,0.0,0.0,"Take this class if you want a light, once a week class. It's super attainable to complete, but it doesn't actually teach you real skills in building a startup. It's a lot of general information, but nothing crazy applicable. The staff is amazing though, and I highly recommend getting involved with the Lemann Program. Overall, I really liked the class, but I did expect more skills outside of video editing to be developed.",0.9595,,0.0,,0.0,StudioLab on Creativity and Entrepreneurship,CE   10,,2025 Fall,Full Term,2025-09-02,2025-12-03,9:00am,11:45am,Wed,13641,Instructor,0/30,0,False,False,False,True,False,False,False,"Can we enact change to create a “better normal""? Using an interdisciplinary exploration of the liberal arts, CE 10 helps facilitate your development and application of transformative ideas to tackle today’s societal challenges, such as racial injustice, climate change, and strained health and well-being. You will work to develop actionable solutions to pressing issues leveraging the UN Sustainable Development Goal (UN SDG) framework. You will learn to identify and holistically analyze a problem, work collaboratively to ideate and create an actionable approach, build an organizational strategy and business plan, network with experts to pressure-test your ideas, and persuasively communicate your ideas to build the requisite human capital and funding relationships to launch a venture.  This class leverages activity-based learning, guest speaker workshops, and an active council of expert mentors to guide you through the design of your venture. This class counts towards your ""Electives"" graduation requirements. To enroll in the class, you must submit an application. Please visit the Canvas homepage for the application link and details. The classroom location can be found in the course syllabus, also available on the Canvas homepage.",,Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,The Lemann Prog on Creativity,Lecture,,FAS Letter Graded,,,,None
TDM 98,Junior Tutorial 001,Stanley,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=6fa451e144f535f966ca0732dbe86a037d69cca2686c9b1bb02fb328270ff717bd89d5e7279ee7bf04397f183efcf486&ReportType=2&regl=en-US,FAS-160647-2248-1-1-001,FAS-160647-2248-1-1-001(Stanley),160647,5,5,3.5,3.5,2.0,1.1236664374387368,4.0,4.0,4.0,0.7106690545187014,7.75,8.5,12.0,4.19,3.67,4.0,2.0,1.53,0.9088666666666666,0.9044,0.96,0.0490527607106198,0.0,0.0,0.0,0.0,"This course is so much fun!  James is an incredible artist and educator, and he does such a great job of asking people questions and pushing them to think in new ways while keeping the entire course environment comfortable and safe.  As a student, I felt like I gained so much more agency and self–definition through this course experience (especially in taking the time to focus on my thesis).",0.96,,0.0,,0.0,Junior Tutorial,TDM   98 001,James Stanley,2025 Fall,Full Term,2025-09-02,2025-12-03,12:00pm,2:45pm,Thu,12450,Instructor,0,0,False,False,False,False,True,False,False,"This course serves as a transition between the survey nature of the sophomore tutorial and the independent senior thesis in Theater, Dance & Media at Harvard. We engage with methods and forms of theater, dance and media which may provide inspiration for your future artistic and scholarly work. Our strategy is to identify a number of contemporary and historical performances and performance archives and critically consider how they might influence your evolving identity as an artist working in live media, dance, and performance. We will delve deeply into genres of arts practices that could help you to imagine a way forward in your own work. In doing so, the goal is to advance your transition into a professional life in theater, dance, and media, and the identify your key concerns (both artistic and pragmatic) regarding a professional practice. Throughout the semester we will discuss how your personal goals and concerns intersect with political, social, and individual contemporary preoccupations in those fields.  This junior tutorial is designed to organize participants into a community of singular artist interlocutors who can also supportively engage with one another’s projects. You will develop methods to articulate your own intentions and impulses with great specificity, offer appropriate feedback for the stage of development for your peer’s projects, and acquire facility with terms of art in theater, dance & media.  Our semester is oriented to gaining autonomy and independence in relation to your interests. For the first seven weeks of the semester, we will read and explore a number of topics and ideas regarding the development of a sustainable arts practice, all the while, developing a specific set of questions pertinent to each class member’s interests in the concentration. At the end of the seven weeks, students will present (both in person and online) on a company or artist whose work you have been researching in depth (the options are outlined in week 7 of the syllabus). We then pivot to your topics brought up during the first half of the semester – in essence the class will be building and completing the syllabus for the last half of October and November and December, while discussing and workshopping the development of their thesis ideas.","Required of all, and limited to, concentrators.",Faculty of Arts & Sciences,4,Not Available for Cross Registration,"Theater, Dance & Media",Tutorial,,FAS Letter Graded,,,,Arts and Humanities
TDM 109,Beginning Acting Through Scene Study and Monologue Work 001,Airaldi,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=0245b24bfd7374d23a5010c14d0c51784d9c0242514cec92f163ad72f274710971b4bb43dc5b5f870d86178c1ac56a50&ReportType=2&regl=en-US,FAS-207571-2248-1-1-001,FAS-207571-2248-1-1-001(Airaldi),207571,7,12,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,6.43,3.0,3.0,6.45,5.0,5.0,5.0,0.0,0.880875,0.98565,0.9833,0.2164457803546498,0.0,0.0,0.0,0.0,"This class was absolutely phenomenal. If you see Remo teaching a course, you should absolutely 100% take it. He's one of the best professors I've had in my entire time at college. He makes class unbelievably fun and engaging, and everyone is always enjoying, laughing, and energizing one another. Alex was also absolutely amazing too, and he could have taught a course like this superbly; look out for him as a TF or as a teacher in the future as well!I can't speak highly enough about the teaching team and about the class. If you come in with an open mind and with enthusiasm and willing to be vulnerable and fail, you will grow tremendously. Everyone became so much more confident, composed, playful and just much better actors by the end of the class. The workload is really manageable and also fun; this is one of the only classes I've felt like I really enjoyed reading other students' weekly blog posts and then replying and interacting with them, and everyone did too based on the dynamic that emerged in the forums!There's really not much else to say: Best class at Harvard, Remo is best teacher, Alex is best TF. Take this class!",0.9959,,0.0,,0.0,Beginning Acting Through Scene Study and Monologue Work,TDM  109,Marcus Stern,2025 Fall,Full Term,2025-09-02,2025-12-03,12:00pm,2:45pm,Thu,12981,Instructor,0/12,0,False,False,False,False,True,False,False,"This is a beginning acting class designed both for students who have had no previous acting, performance, or any arts class experience, as well as for students who have had a fair amount of acting experience and are interested in pursuing a career in acting. The focus is on scene and monologue work using contemporary texts from theater, television and film. Core components of the class include the idea of navigating a situation as you actually would in real life, how to read a scene or monologue to figure out what your character might want from a situation, and “action-based acting” (how a person might go about getting what they want from the other person). We’ve designed the class around very tangible and concrete ideas and techniques, so that those who might be intimidated by the idea of an acting class, or an arts class in general, will feel exceedingly comfortable. We always have a lot of students from non-art concentrations who have had no previous art class experience.It is important to note that while the class is intentionally designed to be unintimidating, friendly and warm, the class does require a great deal of outside work. Students should expect to spend 4-6 hours per week outside of class.","For those interested in taking the course, please submit a short (approximately) 2–3-minute Introduction Video by Monday, April 8th at 5pm. Students will be notified of their status by Thursday, April 11 at 5pm. More details about the submission process is on the Canvas course site.",Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,"Theater, Dance & Media",Studio,,FAS Letter Graded,,,,Arts and Humanities
TDM 119,Introduction to Voice and Speech 001,Bailey,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=2dde97dbd759999ecc8201e7ed1a1f90f42ee939f6bf46b16aa959c0cd16dc307d7677e4415638ffb47a1c7f2eb97565&ReportType=2&regl=en-US,FAS-118497-2248-1-1-001,FAS-118497-2248-1-1-001(Bailey),118497,10,14,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.63,3.0,2.0,2.56,4.89,5.0,5.0,0.33,0.893675,0.90445,0.9628,0.0858298073709439,0.0,0.0,0.0,0.0,"Such a good class. Erika is a wonderful person, and super knowledgeable/experienced about the subject matter. Jonathan (TF) is also way overqualified. The class had a spread of actors/performers and non–actors/performers, and Erika/Jonathan met everyone where they were. There were moments when I was pushed out of my comfort zone, but never in a way that felt like I was being singled out or unsupported. Super fun class that concretely improved my use of my voice (I'm not a performer or anything, either).",0.969,,0.0,,0.0,Introduction to Voice and Speech,TDM  119,Erika Bailey,2025 Fall,Full Term,2025-09-02,2025-12-03,10:30am,11:45am,Tue Thu,13200,Instructor,0/15,0,False,False,True,False,True,False,False,"Whether one is performing in a play, pitching an idea, presenting research, or leading a group, the ability to use one's voice effectively is vital to the success of the performance. A resonant and varied voice enriches communication in any medium. Using several major techniques of voice training from the field of acting, students will learn the possibilities, nuances, and power of the human voice. We will explore how different modes of breathing and resonance impact effective communication. We will also explore voice and identity through discussion of regionalisms, gender and voice, and code shifting. Preference is given to Theater, Dance, and Media concentrators, but students with no previous voice or theater experience are welcome in this class.",Admission to the course will be based on a short interviews. Please visit the class Canvas site for more details.,Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,"Theater, Dance & Media",Studio,,FAS Letter Graded,,,,Arts and Humanities
TDM 121MV,Physical Approaches to Acting and Storytelling 001,Simpson,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=a4889dae66895645a8e941d88eea8bac6326ec95ae74b3e644c84295ed0da2f89ca4b634a42fa1cbbdd5fcccd0b2f5d5&ReportType=2&regl=en-US,FAS-223829-2248-1-1-001,FAS-223829-2248-1-1-001(Simpson),223829,11,14,4.22,5.0,5.0,1.3169830843425607,5.0,5.0,5.0,0.0,2.56,2.0,2.0,0.88,4.56,5.0,5.0,1.01,0.7225142857142857,0.9569,0.9772,0.4038701706760537,0.0,0.0,0.0,0.0,"TAKE THIS CLASS!!! It was so much fun. Pete is the best. We really came together as a group and had an amazing time It's a freeing, creative class that is super fun to try whether you have a ton of experience or no experience at all in theater/movement. We definitely got more comfortable as an ensemble as the semester went on, and I really found this to be such a valuable, fun, energizing class.",0.991,,0.0,,0.0,Physical Approaches to Acting and Storytelling,TDM  121MV,Peter Simpson,2025 Fall,Full Term,2025-09-02,2025-12-03,12:00pm,2:45pm,Mon,15458,Instructor,0/18,0,False,True,False,False,False,False,False,"This course will focus on introductory principles and practices of performative and material-generative movement. We will explore movement techniques foundational to: creating characters; generating scripts and narratives; economizing and grounding stage presence; fostering ensemble cohesion; sensitizing the body to its unique capabilities of expression.Utilizing principles from Richard Maxwell, James Donlon, Charlie Oates, Anne Bogart, Blue Man Group and other ensembles/artists, we will attempt to anatomize an idealized ‘neutrality’, investigating the meaning and application of physical/environmental ’neutrality’ on stage. We will identify the roles personal idiosyncrasy and ‘disfluency’ can play in the pursuit of that neutrality, and the opportunities and challenges they present to the performer. We will investigate rudimentary components of story, uncovering along the way the most essential markers for perceiving story, emotion and thought in physical performance. We will explore the beginnings of creating character and story through gradual stages using both non-verbal and text-based story (solo body, body in relationship to object, bodies in interrelationship w/ each other). In the latter part of the semester, we will experiment with stylistic schools of physical performance, including mime, Blue Man Group, Charlie Oates sculpture work, clowning/acrobatics and Viewpoints, and will also investigate ensemble cohesion and material generation through games and improvisation. Throughout the semester’s explorations, we will also develop basic familiarity with simple yoga flow sequences, Taoist tai chi and other body practices geared toward conditioning/lengthening/ strengthening the physical instrument. The class will be both rigorously physical and dialectical, will include several short solo and ensemble performance pieces throughout the semester and will culminate in both a full-ensemble long form piece, as well as short individual pieces.","No prior acting/performance experience is necessary for this class! The class can become quite physical, so appropriate dress is strongly recommended (as is prior communication about any physical issues/pain that would effect your ability to move comfortably; alternatives to assigned movements that may cause issues can always be offered).   Visit the Canvas course page for enrollment information and deadlines.",Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,"Theater, Dance & Media",Studio,,FAS Letter Graded,,,,Arts and Humanities
TDM 150,Directorial Concepts and Set Design of the 20th and 21st Centuries 001,Smeliansky,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=38049ff981374988cda6d645b3120eaed290b72287c1930e87c2f9a092b37bcab149109e7d4e7306854cae6a47f1a667&ReportType=2&regl=en-US,FAS-110319-2248-1-1-001,FAS-110319-2248-1-1-001(Smeliansky),110319,6,9,5.0,5.0,5.0,0.0,4.83,5.0,5.0,0.3775251680686369,2.67,2.5,3.0,1.97,5.0,5.0,5.0,0.0,0.7451333333333333,0.9166,0.3309,0.3605036245772479,0.0,0.0,0.0,0.0,"This was a really fun class. Professor Smeliansky is awesome –– she's super, super knowledgeable, plugged into the theater scene today, and an engaging lecturer. She brought in speakers to complement her lectures on history and theater really well. Her assignments were some of the most fun I've had on presentations in college. I learned how to put together a vision for a play. I gained a strong understanding of the history of set design and directing in the 20th century and I feel like I can coherently discuss the history of theater while also utilizing concepts to develop my own ideas.",0.9879,,0.0,,0.0,Directorial Concepts and Set Design of the 20th and 21st Centuries,TDM  150,Julia Smeliansky,2025 Fall,Full Term,2025-09-02,2025-12-03,12:00pm,2:45pm,Mon,13479,Instructor,0/12,0,False,True,False,False,False,False,False,"What are the similarities between Las Vegas pop diva concert design and performances at the Theater of Dionysus in 5th Century BCE Athens? How do theater architecture and design reflect changes in society? What is the process of designing an opera or a musical? This course will introduce students to some of the most influential 20th and 21st-century directors, designers, and performance artists. We will explore a range of artistic movements that cross-pollinated the visual arts and theater over the past century and trace the artistic heritage of current theatrical experiments to their avant-garde roots. Examining how meaning in the theater is derived not only from a text but also from spatial composition, light, and overall design concepts, we will study a variety of approaches to storytelling in theater, dance, and opera. Working with primary sources in the Harvard Theatre Collection, students will develop and present short creative projects based on a wide range of theatrical texts. Students will also meet with guest artists to engage in a dialogue about contemporary design practices.","Visit the Canvas course page for enrollment information and deadlines.   No background in theater design or directing is necessary to participate in this course. Love for theater, visual arts, and creative spirit are required.",Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,"Theater, Dance & Media",Seminar,,FAS Letter Graded,,,,Arts and Humanities
TDM 158A,Introduction to Costume Design 001,Ayite,https://harvard.bluera.com/harvard/rpv-eng.aspx?lang=eng&redi=1&SelectedIDforPrint=c0547fb5a88d2faf65378be37a0545c31bcf10b00efe7bf47fe51339fae9fe7dc0134dab2cdc602181dd48f1d0fce9e6&ReportType=2&regl=en-US,FAS-214575-2248-1-1-001,FAS-214575-2248-1-1-001(Ayite),214575,10,12,3.78,4.0,5.0,1.4037526640936833,3.89,4.0,5.0,1.3768411709334247,9.33,7.0,8.0,8.14,3.44,4.0,4.0,1.42,0.63895,0.9355,0.9209,0.5962551827866992,0.0,0.0,0.0,0.0,"This is a fun creative course to take if you have a bit of free space for an elective. It's really one–of–a–kind at Harvard and you will learn things on a really practical level. You will start to see the behind–the–scenes of each costume in a movie or theatre play, get to talk to people creating all these things and touch costumes with you own hands. It was really fun to draw again after so many years and I really appreciated Dede being so open to my slightly unhinged designs. Overall, as long as you put in some effort and interest into this, I think you should be ok.",0.9756,"I think this class is fun, but if you are thinking this class will just be fun and not require a lot of work, then you are wrong. The assignments take a lot more time than you expect so the class will be much more stressful than you think. You also do not get to do as much designing as you might think. The class focuses more on getting you thinking in the initial stages of designing and the process an actual costume designer would take when given a new script.",-0.533,,0.0,Introduction to Costume Design,TDM  158A,Dede Ayite,2025 Fall,Full Term,2025-09-02,2025-12-03,12:00pm,2:45pm,Mon,14789,Instructor,0/12,0,False,True,False,False,False,False,False,"An Introduction to Costume Design that embraces a global view. All levels are welcome to take this course. This class explores the design of clothing for the stage. How it can amplify, interpret and extend the message of the production to the viewer through delight, astonishment and provocation. Together we will explore how costume design can even assist in changing a cultural narrative. The instructor will first demonstrate the design process that a costume designer undertakes, from start to finish. Students will learn how to read and research existing dramatic text as a designer and how to manifest their vision through visual terms acting as director and designer. After carefully following the steps of a professional costume designer preparing for theatrical work, students in the class undertake an individual design project, from start to finish, under the supervision of the instructor. Students with prior experience will be challenged to further their character and conceptual development using critical thought, color, silhouettes, proportions and fabric.",,Faculty of Arts & Sciences,4,Available for Harvard Cross Registration,"Theater, Dance & Media",Studio,,FAS Letter Graded,,,,Arts and Humanities
